state,city,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Delhi,Delhi,29-08-2025 13:00:00,28.815329,77.15301,SO2,6,10,7
Delhi,Delhi,29-08-2025 13:00:00,28.815329,77.15301,OZONE,6,58,14
Delhi,Delhi,29-08-2025 13:00:00,28.647622,77.315809,SO2,27,47,36
Delhi,Delhi,29-08-2025 13:00:00,28.695381,77.181665,PM2.5,18,260,107
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.11442,85.39813,CO,18,32,21
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.1403345,85.3650192,PM10,32,57,43
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.1209,85.3647,NO2,10,18,12
Bihar,Patna,29-08-2025 13:00:00,25.586562,85.043586,NO2,28,36,32
Bihar,Patna,29-08-2025 13:00:00,25.592539,85.227158,PM2.5,NA,NA,NA
Bihar,Patna,29-08-2025 13:00:00,25.592539,85.227158,SO2,NA,NA,NA
Bihar,Patna,29-08-2025 13:00:00,25.610369,85.132568,NO2,NA,NA,NA
Bihar,Patna,29-08-2025 13:00:00,25.610369,85.132568,OZONE,41,43,42
Chhattisgarh,Bhilai,29-08-2025 13:00:00,21.224231,81.40835,OZONE,9,22,13
Chhattisgarh,Bilaspur,29-08-2025 13:00:00,22.08815,82.13737,CO,34,46,39
Chhattisgarh,Chhal,29-08-2025 13:00:00,22.118125,83.140608,NH3,6,6,6
Chhattisgarh,Chhal,29-08-2025 13:00:00,22.118125,83.140608,OZONE,8,21,16
Chhattisgarh,Korba,29-08-2025 13:00:00,22.368195,82.746431,OZONE,NA,NA,NA
Chhattisgarh,Kunjemura,29-08-2025 13:00:00,22.12665,83.483212,PM2.5,4,20,13
Chhattisgarh,Kunjemura,29-08-2025 13:00:00,22.12665,83.483212,NO2,2,3,3
Bihar,Patna,29-08-2025 13:00:00,25.619651,85.147382,PM2.5,5,76,35
Bihar,Patna,29-08-2025 13:00:00,25.596727,85.085624,PM2.5,31,66,46
Bihar,Patna,29-08-2025 13:00:00,25.596727,85.085624,SO2,1,1,1
Bihar,Patna,29-08-2025 13:00:00,25.596727,85.085624,CO,29,44,40
Bihar,Purnia,29-08-2025 13:00:00,25.366336,87.117468,PM2.5,8,62,22
Bihar,Purnia,29-08-2025 13:00:00,25.366336,87.117468,NO2,5,6,6
Bihar,Purnia,29-08-2025 13:00:00,25.366336,87.117468,SO2,NA,NA,NA
Bihar,Purnia,29-08-2025 13:00:00,25.366336,87.117468,CO,1,125,60
Bihar,Purnia,29-08-2025 13:00:00,25.366336,87.117468,OZONE,16,32,22
Bihar,Saharsa,29-08-2025 13:00:00,25.892357,86.590325,PM10,27,113,63
Bihar,Samastipur,29-08-2025 13:00:00,25.859655,85.77944,NO2,1,2,1
Bihar,Samastipur,29-08-2025 13:00:00,25.859655,85.77944,NH3,2,2,2
Bihar,Samastipur,29-08-2025 13:00:00,25.859655,85.77944,SO2,8,30,23
Bihar,Sasaram,29-08-2025 13:00:00,24.952822,84.002396,SO2,1,6,4
Bihar,Siwan,29-08-2025 13:00:00,26.2271665,84.3570427,NH3,1,1,1
Bihar,Siwan,29-08-2025 13:00:00,26.2271665,84.3570427,OZONE,4,15,5
Chhattisgarh,Milupara,29-08-2025 13:00:00,22.1910172,83.5197009,PM2.5,10,32,21
Chhattisgarh,Milupara,29-08-2025 13:00:00,22.1910172,83.5197009,SO2,1,25,6
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.258815,81.578979,PM10,4,39,15
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.219665,81.630094,PM2.5,2,20,8
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.219665,81.630094,SO2,5,6,5
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.237755,81.705301,SO2,3,9,7
Bihar,Manguraha,29-08-2025 13:00:00,27.308328,84.531742,PM2.5,2,22,13
Bihar,Manguraha,29-08-2025 13:00:00,27.308328,84.531742,PM10,14,125,28
Bihar,Manguraha,29-08-2025 13:00:00,27.308328,84.531742,NO2,3,6,4
Bihar,Munger,29-08-2025 13:00:00,25.376776,86.471523,CO,36,40,38
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.11442,85.39813,NH3,2,4,3
Chhattisgarh,Bhilai,29-08-2025 13:00:00,21.194815,81.31477,SO2,5,8,7
Chandigarh,Chandigarh,29-08-2025 13:00:00,30.735567,76.775714,SO2,1,6,3
Delhi,Delhi,29-08-2025 13:00:00,28.530785,77.271255,PM10,31,131,95
Delhi,Delhi,29-08-2025 13:00:00,28.530785,77.271255,SO2,4,7,5
Delhi,Delhi,29-08-2025 13:00:00,28.530785,77.271255,CO,4,55,21
Delhi,Delhi,29-08-2025 13:00:00,28.623763,77.287209,PM10,35,131,106
Delhi,Delhi,29-08-2025 13:00:00,28.623763,77.287209,NO2,15,38,26
Delhi,Delhi,29-08-2025 13:00:00,28.623763,77.287209,OZONE,12,37,13
Delhi,Delhi,29-08-2025 13:00:00,28.674045,77.131023,PM2.5,18,200,80
Delhi,Delhi,29-08-2025 13:00:00,28.674045,77.131023,PM10,41,133,98
Delhi,Delhi,29-08-2025 13:00:00,28.674045,77.131023,SO2,43,83,65
Delhi,Delhi,29-08-2025 13:00:00,28.674045,77.131023,CO,42,75,50
Delhi,Delhi,29-08-2025 13:00:00,28.674045,77.131023,OZONE,2,35,11
Delhi,Delhi,29-08-2025 13:00:00,28.639652,77.146275,PM2.5,13,107,67
Delhi,Delhi,29-08-2025 13:00:00,28.639652,77.146275,OZONE,7,61,12
Delhi,Delhi,29-08-2025 13:00:00,28.5627763,77.1180053,OZONE,1,1,1
Delhi,Delhi,29-08-2025 13:00:00,28.6811736,77.3025234,PM10,59,90,78
Delhi,Delhi,29-08-2025 13:00:00,28.6811736,77.3025234,NO2,1,80,40
Delhi,Delhi,29-08-2025 13:00:00,28.628624,77.24106,PM2.5,41,96,80
Delhi,Delhi,29-08-2025 13:00:00,28.628624,77.24106,OZONE,12,14,13
Delhi,Delhi,29-08-2025 13:00:00,28.73282,77.170633,NH3,3,7,6
Delhi,Delhi,29-08-2025 13:00:00,28.73282,77.170633,CO,6,75,39
Delhi,Delhi,29-08-2025 13:00:00,28.73282,77.170633,OZONE,2,102,102
Delhi,Delhi,29-08-2025 13:00:00,28.695381,77.181665,OZONE,4,53,9
Delhi,Delhi,29-08-2025 13:00:00,28.4706914,77.1099364,PM2.5,22,86,57
Delhi,Delhi,29-08-2025 13:00:00,28.4706914,77.1099364,OZONE,2,60,27
Delhi,Delhi,29-08-2025 13:00:00,28.7762,77.051074,NH3,4,5,5
Delhi,Delhi,29-08-2025 13:00:00,28.7762,77.051074,SO2,3,5,4
Delhi,Delhi,29-08-2025 13:00:00,28.7256504,77.2011573,NO2,21,37,27
Delhi,Delhi,29-08-2025 13:00:00,28.5512005,77.2735737,OZONE,14,51,17
Delhi,Delhi,29-08-2025 13:00:00,28.611281,77.237738,PM2.5,65,140,97
Delhi,Delhi,29-08-2025 13:00:00,28.611281,77.237738,PM10,58,103,83
Delhi,Delhi,29-08-2025 13:00:00,28.636429,77.201067,PM2.5,45,180,98
Delhi,Delhi,29-08-2025 13:00:00,28.636429,77.201067,PM10,24,129,90
Delhi,Delhi,29-08-2025 13:00:00,28.684678,77.076574,PM10,95,163,129
Delhi,Delhi,29-08-2025 13:00:00,28.60909,77.0325413,PM10,54,98,87
Delhi,Delhi,29-08-2025 13:00:00,28.63611,77.173332,PM10,14,433,82
Delhi,Delhi,29-08-2025 13:00:00,28.563262,77.186937,NO2,16,45,26
Delhi,Delhi,29-08-2025 13:00:00,28.732528,77.11992,SO2,2,4,3
Delhi,Delhi,29-08-2025 13:00:00,28.6514781,77.1473105,NO2,53,116,73
Delhi,Delhi,29-08-2025 13:00:00,28.5504249,77.2159377,CO,8,40,17
Delhi,Delhi,29-08-2025 13:00:00,28.5504249,77.2159377,OZONE,21,33,26
Delhi,Delhi,29-08-2025 13:00:00,28.710508,77.249485,SO2,14,18,16
Delhi,Delhi,29-08-2025 13:00:00,28.672342,77.31526,NH3,1,11,2
Delhi,Delhi,29-08-2025 13:00:00,28.699793,77.165453,PM10,109,252,140
Delhi,Delhi,29-08-2025 13:00:00,28.699793,77.165453,SO2,6,15,11
Delhi,Delhi,29-08-2025 13:00:00,28.570173,76.933762,SO2,5,7,6
Delhi,Delhi,29-08-2025 13:00:00,28.822836,77.101981,NO2,8,40,20
Delhi,Delhi,29-08-2025 13:00:00,28.822836,77.101981,NH3,2,13,5
Delhi,Delhi,29-08-2025 13:00:00,28.822836,77.101981,SO2,2,8,6
Delhi,Delhi,29-08-2025 13:00:00,28.6573814,77.1585447,NO2,16,53,33
Delhi,Delhi,29-08-2025 13:00:00,28.6573814,77.1585447,CO,28,80,42
Delhi,Delhi,29-08-2025 13:00:00,28.656756,77.227234,NO2,NA,NA,NA
Delhi,Delhi,29-08-2025 13:00:00,28.7500499,77.1112615,CO,16,25,19
Delhi,Delhi,29-08-2025 13:00:00,28.7500499,77.1112615,OZONE,26,35,27
Delhi,Delhi,29-08-2025 13:00:00,28.5710274,77.0719006,NH3,NA,NA,NA
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.107969,72.574648,NH3,1,3,2
Jharkhand,Dhanbad,29-08-2025 13:00:00,23.80569,86.44268,PM2.5,NA,NA,NA
Jharkhand,Jorapokhar,29-08-2025 13:00:00,23.707909,86.41467,CO,37,101,60
Jharkhand,Jorapokhar,29-08-2025 13:00:00,23.707909,86.41467,OZONE,2,24,11
Karnataka,Bagalkot,29-08-2025 13:00:00,16.172806,75.659694,PM10,42,43,42
Karnataka,Belgaum,29-08-2025 13:00:00,15.888653,74.541751,OZONE,19,20,19
Karnataka,Bengaluru,29-08-2025 13:00:00,12.9135218,77.5950804,NH3,4,4,4
Karnataka,Bengaluru,29-08-2025 13:00:00,12.9135218,77.5950804,CO,12,24,22
Karnataka,Bengaluru,29-08-2025 13:00:00,12.7816279,77.6299145,SO2,14,15,14
Karnataka,Bengaluru,29-08-2025 13:00:00,13.0270199,77.494094,NO2,18,23,21
Karnataka,Bengaluru,29-08-2025 13:00:00,13.0270199,77.494094,SO2,2,14,6
Karnataka,Bengaluru,29-08-2025 13:00:00,13.0246342,77.5080115,PM2.5,36,56,47
Karnataka,Bengaluru,29-08-2025 13:00:00,13.0246342,77.5080115,PM10,47,75,63
Karnataka,Bengaluru,29-08-2025 13:00:00,13.0246342,77.5080115,NH3,4,4,4
Karnataka,Bengaluru,29-08-2025 13:00:00,13.0246342,77.5080115,CO,26,33,30
Karnataka,Bengaluru,29-08-2025 13:00:00,12.917348,77.622813,PM10,12,159,62
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.107969,72.574648,OZONE,2,31,5
Gujarat,Ahmedabad,29-08-2025 13:00:00,22.977134,72.553024,SO2,5,10,8
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.002657,72.591912,PM2.5,18,192,59
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.020509,72.579261,NH3,2,3,2
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.016834,72.625775,NO2,18,39,24
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.016834,72.625775,CO,8,80,29
Karnataka,Dharwad,29-08-2025 13:00:00,15.459706,75.008381,OZONE,14,22,18
Karnataka,Hubballi,29-08-2025 13:00:00,15.3714823,75.1160168,PM10,41,44,42
Karnataka,Kalaburagi,29-08-2025 13:00:00,17.336318,76.847397,PM10,16,45,25
Karnataka,Kalaburagi,29-08-2025 13:00:00,17.336318,76.847397,OZONE,10,13,13
Karnataka,Karwar,29-08-2025 13:00:00,14.816666,74.141003,CO,7,9,8
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.023389,72.515201,PM10,21,90,54
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.023389,72.515201,SO2,3,6,4
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.076793,72.627874,OZONE,2,28,7
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.04307,72.562968,NH3,11,13,11
Gujarat,Ankleshwar,29-08-2025 13:00:00,21.613267,73.010555,NO2,23,28,24
Gujarat,Vatva,29-08-2025 13:00:00,22.969611,72.6435,SO2,3,23,11
Haryana,Gurugram,29-08-2025 13:00:00,28.422681,77.148944,PM2.5,39,114,68
Haryana,Panchgaon,29-08-2025 13:00:00,28.3153,76.9143,PM2.5,16,329,90
Himachal Pradesh,Baddi,29-08-2025 13:00:00,30.943887,76.801991,SO2,20,124,57
Gujarat,Gandhinagar,29-08-2025 13:00:00,23.163798,72.677768,SO2,1,13,5
Gujarat,Gandhinagar,29-08-2025 13:00:00,23.243639,72.68994,PM2.5,10,62,36
Gujarat,Gandhinagar,29-08-2025 13:00:00,23.243639,72.68994,PM10,14,95,55
Gujarat,Surat,29-08-2025 13:00:00,21.170046,72.795405,CO,33,48,37
Gujarat,Vapi,29-08-2025 13:00:00,20.362421,72.918013,PM2.5,27,68,44
Karnataka,Bengaluru,29-08-2025 13:00:00,12.917348,77.622813,CO,26,44,35
Karnataka,Bengaluru,29-08-2025 13:00:00,12.917348,77.622813,OZONE,21,40,27
Karnataka,Bidar,29-08-2025 13:00:00,17.930306,77.482194,CO,24,28,26
Karnataka,Davanagere,29-08-2025 13:00:00,14.4758,75.9052,SO2,3,7,4
Karnataka,Bengaluru,29-08-2025 13:00:00,12.951913,77.539784,OZONE,2,34,10
Karnataka,Bengaluru,29-08-2025 13:00:00,12.938539,77.5901,SO2,6,13,9
Karnataka,Bengaluru,29-08-2025 13:00:00,12.7816279,77.6299145,PM2.5,32,36,33
Karnataka,Madikeri,29-08-2025 13:00:00,12.415911,75.73505,PM10,9,27,17
Karnataka,Madikeri,29-08-2025 13:00:00,12.415911,75.73505,SO2,7,7,7
Karnataka,Mangalore,29-08-2025 13:00:00,12.88925,74.853,NH3,2,3,2
Karnataka,Mangalore,29-08-2025 13:00:00,12.88925,74.853,SO2,6,7,7
Karnataka,Mysuru,29-08-2025 13:00:00,12.21041,76.37376,PM2.5,7,23,14
Karnataka,Mysuru,29-08-2025 13:00:00,12.21041,76.37376,OZONE,6,46,21
Karnataka,Ramanagara,29-08-2025 13:00:00,12.733409,77.298051,PM10,8,26,15
Karnataka,Ramanagara,29-08-2025 13:00:00,12.733409,77.298051,NH3,1,2,2
Karnataka,Ramanagara,29-08-2025 13:00:00,12.733409,77.298051,CO,14,35,20
Karnataka,Shivamogga,29-08-2025 13:00:00,13.94,75.555917,PM10,48,51,49
Karnataka,Shivamogga,29-08-2025 13:00:00,13.94,75.555917,OZONE,37,51,47
Karnataka,Tumakuru,29-08-2025 13:00:00,13.377516,77.099072,PM10,NA,NA,NA
Karnataka,Vijayapura,29-08-2025 13:00:00,16.802639,75.722694,NO2,9,10,9
Karnataka,Vijayapura,29-08-2025 13:00:00,16.802639,75.722694,OZONE,14,17,16
Karnataka,Yadgir,29-08-2025 13:00:00,16.7602,77.1428,PM2.5,5,22,12
Karnataka,Yadgir,29-08-2025 13:00:00,16.7602,77.1428,OZONE,NA,NA,NA
Kerala,Eloor,29-08-2025 13:00:00,10.073232,76.302765,CO,20,138,107
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.264759,77.381568,CO,14,76,19
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.210494,77.425409,PM2.5,23,68,40
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.210494,77.425409,PM10,24,75,44
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.210494,77.425409,NH3,3,4,3
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.210494,77.425409,CO,2,56,21
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.233584,77.400574,PM2.5,21,65,39
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.233584,77.400574,NH3,5,6,6
Madhya Pradesh,Bhopal,29-08-2025 13:00:00,23.233584,77.400574,SO2,17,36,26
Madhya Pradesh,Dewas,29-08-2025 13:00:00,22.9682591,76.064118,NH3,2,3,2
Maharashtra,Ahmednagar,29-08-2025 13:00:00,19.10122,74.73339,CO,14,55,35
Maharashtra,Akola,29-08-2025 13:00:00,20.719516,77.000253,PM10,15,34,23
Maharashtra,Akola,29-08-2025 13:00:00,20.719516,77.000253,NH3,6,8,7
Maharashtra,Akola,29-08-2025 13:00:00,20.719516,77.000253,OZONE,6,36,11
Maharashtra,Amravati,29-08-2025 13:00:00,20.9402359,77.7895248,CO,10,28,16
Maharashtra,Amravati,29-08-2025 13:00:00,20.939198,77.765701,PM10,13,41,23
Maharashtra,Aurangabad,29-08-2025 13:00:00,19.87562,75.38731,CO,6,14,10
Kerala,Kannur,29-08-2025 13:00:00,11.875,75.3732,PM10,NA,NA,NA
Kerala,Kannur,29-08-2025 13:00:00,11.875,75.3732,NH3,NA,NA,NA
Kerala,Kollam,29-08-2025 13:00:00,8.8787,76.6073,NO2,8,9,9
Kerala,Kollam,29-08-2025 13:00:00,8.8787,76.6073,OZONE,29,33,30
Kerala,Thiruvananthapuram,29-08-2025 13:00:00,8.5149093,76.9435879,PM2.5,2,58,15
Kerala,Thiruvananthapuram,29-08-2025 13:00:00,8.5149093,76.9435879,NO2,54,93,73
Kerala,Thiruvananthapuram,29-08-2025 13:00:00,8.5149093,76.9435879,SO2,11,23,16
Kerala,Thrissur,29-08-2025 13:00:00,10.5324,76.2159,NO2,7,10,8
Madhya Pradesh,Indore,29-08-2025 13:00:00,22.7524,75.8872,NO2,1,2,2
Madhya Pradesh,Indore,29-08-2025 13:00:00,22.7524,75.8872,OZONE,7,10,8
Madhya Pradesh,Indore,29-08-2025 13:00:00,22.678,75.8559,PM10,8,33,19
Madhya Pradesh,Indore,29-08-2025 13:00:00,22.678,75.8559,NH3,NA,NA,NA
Madhya Pradesh,Indore,29-08-2025 13:00:00,22.678,75.8559,CO,19,24,20
Madhya Pradesh,Jabalpur,29-08-2025 13:00:00,23.163174,79.973061,PM2.5,20,45,29
Madhya Pradesh,Jabalpur,29-08-2025 13:00:00,23.142888,79.916147,CO,7,30,11
Madhya Pradesh,Sagar,29-08-2025 13:00:00,23.838586,78.759431,PM10,76,199,118
Madhya Pradesh,Sagar,29-08-2025 13:00:00,23.838586,78.759431,SO2,10,16,12
Madhya Pradesh,Singrauli,29-08-2025 13:00:00,24.10897,82.64558,PM2.5,52,116,73
Madhya Pradesh,Singrauli,29-08-2025 13:00:00,24.10897,82.64558,NO2,21,37,28
Madhya Pradesh,Singrauli,29-08-2025 13:00:00,24.10897,82.64558,OZONE,13,36,22
Maharashtra,Ahmednagar,29-08-2025 13:00:00,19.10122,74.73339,PM10,7,54,25
Madhya Pradesh,Jabalpur,29-08-2025 13:00:00,23.218135,79.95777,PM2.5,27,143,59
Madhya Pradesh,Jabalpur,29-08-2025 13:00:00,23.218135,79.95777,PM10,38,117,65
Madhya Pradesh,Katni,29-08-2025 13:00:00,23.50016,80.23284,PM2.5,20,55,33
Madhya Pradesh,Katni,29-08-2025 13:00:00,23.50016,80.23284,OZONE,17,79,31
Madhya Pradesh,Mandideep,29-08-2025 13:00:00,23.10844,77.511428,PM10,71,153,104
Madhya Pradesh,Mandideep,29-08-2025 13:00:00,23.10844,77.511428,NH3,2,3,3
Madhya Pradesh,Gwalior,29-08-2025 13:00:00,26.203442,78.193251,NO2,7,7,7
Madhya Pradesh,Gwalior,29-08-2025 13:00:00,26.259242,78.216432,CO,10,45,15
Madhya Pradesh,Indore,29-08-2025 13:00:00,22.431,75.5213,SO2,8,12,10
Maharashtra,Mumbai,29-08-2025 13:00:00,19.065931,72.862131,SO2,2,5,4
Maharashtra,Mumbai,29-08-2025 13:00:00,19.23241,72.86895,PM2.5,20,52,30
Maharashtra,Mumbai,29-08-2025 13:00:00,19.23241,72.86895,OZONE,2,13,6
Maharashtra,Mumbai,29-08-2025 13:00:00,19.2243333,72.8658113,PM10,18,39,30
Maharashtra,Mumbai,29-08-2025 13:00:00,19.2243333,72.8658113,NO2,1,10,3
Maharashtra,Mumbai,29-08-2025 13:00:00,18.9767,72.838,CO,12,30,14
Maharashtra,Mumbai,29-08-2025 13:00:00,19.11074,72.86084,PM10,34,75,57
Maharashtra,Mumbai,29-08-2025 13:00:00,19.11074,72.86084,NO2,6,11,8
Maharashtra,Bhiwandi,29-08-2025 13:00:00,19.309073,73.057223,OZONE,14,36,16
Maharashtra,Boisar,29-08-2025 13:00:00,19.786089,72.757971,SO2,15,16,15
Maharashtra,Chandrapur,29-08-2025 13:00:00,19.9629,79.298714,PM2.5,7,68,33
Maharashtra,Chandrapur,29-08-2025 13:00:00,19.9775302,79.2337086,NO2,2,16,10
Maharashtra,Chandrapur,29-08-2025 13:00:00,19.9775302,79.2337086,OZONE,8,50,25
Maharashtra,Dhule,29-08-2025 13:00:00,20.918946,74.776388,NH3,NA,NA,NA
Maharashtra,Dhule,29-08-2025 13:00:00,20.918946,74.776388,SO2,NA,NA,NA
Maharashtra,Mumbai,29-08-2025 13:00:00,19.0364585,72.8954371,PM2.5,7,48,24
Maharashtra,Mumbai,29-08-2025 13:00:00,19.0364585,72.8954371,CO,24,52,30
Maharashtra,Mumbai,29-08-2025 13:00:00,19.10078,72.87462,NO2,29,37,33
Maharashtra,Mumbai,29-08-2025 13:00:00,18.91,72.82,CO,22,23,22
Maharashtra,Mumbai,29-08-2025 13:00:00,19.04946,72.923,PM2.5,12,66,28
Maharashtra,Mumbai,29-08-2025 13:00:00,19.04946,72.923,NO2,9,20,14
Maharashtra,Mumbai,29-08-2025 13:00:00,19.04946,72.923,NH3,6,8,7
Maharashtra,Mumbai,29-08-2025 13:00:00,19.0863,72.8888,CO,2,9,6
Maharashtra,Mumbai,29-08-2025 13:00:00,19.19709,72.82204,PM2.5,6,64,35
Maharashtra,Mumbai,29-08-2025 13:00:00,18.96702,72.84214,PM10,29,101,58
Maharashtra,Mumbai,29-08-2025 13:00:00,18.96702,72.84214,NH3,8,14,10
Maharashtra,Mumbai,29-08-2025 13:00:00,18.96702,72.84214,SO2,1,6,2
Maharashtra,Mumbai,29-08-2025 13:00:00,19.1878657,72.8304069,NO2,15,16,15
Maharashtra,Mumbai,29-08-2025 13:00:00,19.1878657,72.8304069,NH3,5,6,5
Maharashtra,Jalgaon,29-08-2025 13:00:00,21.001264,75.565602,CO,6,30,8
Maharashtra,Jalna,29-08-2025 13:00:00,19.854616,75.905894,OZONE,8,34,12
Maharashtra,Kolhapur,29-08-2025 13:00:00,16.6870449,74.2505872,PM10,28,34,30
Maharashtra,Kolhapur,29-08-2025 13:00:00,16.7143745,74.2426398,NH3,5,6,5
Maharashtra,Latur,29-08-2025 13:00:00,18.39963,76.57452,NH3,NA,NA,NA
Maharashtra,Latur,29-08-2025 13:00:00,18.39963,76.57452,SO2,NA,NA,NA
Maharashtra,Latur,29-08-2025 13:00:00,18.39963,76.57452,CO,2,46,20
Maharashtra,Mahad,29-08-2025 13:00:00,18.1023399,73.4783687,OZONE,14,60,16
Maharashtra,Malegaon,29-08-2025 13:00:00,20.555712,74.529236,SO2,6,64,17
Maharashtra,Aurangabad,29-08-2025 13:00:00,19.8389439,75.244448,PM10,15,52,22
Maharashtra,Aurangabad,29-08-2025 13:00:00,19.8389439,75.244448,NH3,10,11,11
Maharashtra,Belapur,29-08-2025 13:00:00,19.0243902,73.0406721,NO2,7,14,12
Maharashtra,Belapur,29-08-2025 13:00:00,19.0243902,73.0406721,CO,6,34,22
Maharashtra,Mumbai,29-08-2025 13:00:00,19.083694,72.920967,PM2.5,19,36,26
Maharashtra,Mumbai,29-08-2025 13:00:00,19.083694,72.920967,OZONE,9,15,12
Maharashtra,Mumbai,29-08-2025 13:00:00,19.215859,72.831718,SO2,1,3,2
Maharashtra,Mumbai,29-08-2025 13:00:00,18.897756,72.81332,OZONE,3,18,8
Maharashtra,Mumbai,29-08-2025 13:00:00,19.1375,72.915056,NH3,2,2,2
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.02579,73.10297,PM10,9,104,52
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.02579,73.10297,CO,13,26,15
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.063,73.1209,NO2,12,62,39
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.063,73.1209,OZONE,3,22,5
Maharashtra,Parbhani,29-08-2025 13:00:00,19.265594,76.761463,NO2,2,3,3
Maharashtra,Parbhani,29-08-2025 13:00:00,19.265594,76.761463,SO2,3,15,9
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.63673,73.82487,PM2.5,15,28,18
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.63673,73.82487,OZONE,3,71,13
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.59051,73.77946,NO2,8,21,13
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.59051,73.77946,NH3,1,15,4
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.59051,73.77946,OZONE,1,16,6
Maharashtra,Mumbai,29-08-2025 13:00:00,19.060498,72.923356,NH3,NA,NA,NA
Maharashtra,Mumbai,29-08-2025 13:00:00,19.000083,72.813993,NO2,17,90,38
Maharashtra,Mumbai,29-08-2025 13:00:00,19.000083,72.813993,NH3,5,5,5
Maharashtra,Mumbai,29-08-2025 13:00:00,19.047,72.8746,PM10,26,42,33
Maharashtra,Mumbai,29-08-2025 13:00:00,19.047,72.8746,NH3,1,1,1
Maharashtra,Mumbai,29-08-2025 13:00:00,19.047,72.8746,CO,16,20,20
Maharashtra,Mumbai,29-08-2025 13:00:00,19.047,72.8746,OZONE,13,16,16
Maharashtra,Mumbai,29-08-2025 13:00:00,19.3832,72.8204,NH3,3,4,4
Maharashtra,Mumbai,29-08-2025 13:00:00,19.3832,72.8204,SO2,10,123,17
Maharashtra,Mumbai,29-08-2025 13:00:00,19.3832,72.8204,OZONE,12,25,14
Maharashtra,Mumbai,29-08-2025 13:00:00,19.10861,72.83622,PM10,17,123,58
Maharashtra,Mumbai,29-08-2025 13:00:00,19.10861,72.83622,NO2,2,30,13
Maharashtra,Nashik,29-08-2025 13:00:00,19.9591346,73.7788008,OZONE,5,22,15
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.090337,73.014232,NO2,10,17,11
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.090337,73.014232,CO,28,102,36
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.1135051,73.008978,SO2,NA,NA,NA
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.008751,73.01662,PM2.5,25,48,37
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.008751,73.01662,NH3,3,3,3
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.0575752,73.0151367,PM2.5,7,44,28
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.0575752,73.0151367,PM10,16,500,70
Maharashtra,Navi Mumbai,29-08-2025 13:00:00,19.0575752,73.0151367,SO2,8,13,10
Maharashtra,Pune,29-08-2025 13:00:00,18.536457,73.805454,CO,48,80,68
Maharashtra,Pune,29-08-2025 13:00:00,18.547056,73.826908,PM2.5,21,47,32
Maharashtra,Pune,29-08-2025 13:00:00,18.547056,73.826908,PM10,30,67,44
Maharashtra,Pune,29-08-2025 13:00:00,18.664282,73.763966,PM2.5,8,40,19
Maharashtra,Sangli,29-08-2025 13:00:00,16.5038,74.3623,PM10,40,79,54
Maharashtra,Sangli,29-08-2025 13:00:00,16.5038,74.3623,NO2,3,11,5
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.614767,73.799516,PM2.5,17,52,27
Maharashtra,Pimpri-Chinchwad,29-08-2025 13:00:00,18.614767,73.799516,PM10,24,54,40
